Id,Name,Description,Observation,Unity,Created at,Updated at,supply_area_id
3607,Sulfocianato de potasio x gr,Gramos de sulfocianato de potasio (en envases de xx gramos de contenido)., - ,Gramos, - ,21 de Diciembre de 2011 12:31,570
3608,Sulfocianuro de potasio x gramos,Gramos de sulfocianuro de potasio (en envases de xx gramos de contenido)., - ,Gramos, - ,21 de Diciembre de 2011 12:31,570
3609,Super gel standart (tierra de diatomeas) x 500 gramos,Super gel standard (tierra de diatomeas) x 500 gr., - ,Gramos, - ,21 de Diciembre de 2011 12:31,570
3610,Suplemento p/listeria fraser x frasco,Frascos de suplemento para base para enriquecimiento de microorganismos del genero listeria compatible con la base correspondiente (fraser)., - ,Envase, - ,21 de Diciembre de 2011 12:31,570
3611,Tanino p.a. x gramo,Gramos de tanino p.a., - ,Gramos, - ,21 de Diciembre de 2011 12:31,570
3612,Tiosulfato de sodio p.a. x gramo,"Gramos de tiosulfato de sodio, ph: 6.5 a 7.5. limites de impurezas: azufre 0.0005% - hierro 0.0005% - sulfatos y sulfitos 0.01% - plomo 0.001% - calcio 0.005%", - ,Gramos, - ,21 de Diciembre de 2011 12:31,570
3613,Tartrato de sodio x 500 gr,Envase conteniendo 500 gramos de tartrato de sodio, - ,Gramos, - ,21 de Diciembre de 2011 12:31,570
3614,Tiosulfato de sodio 5 h2o p.a. x 25 gramos,Envase conteniendo 25 gramos de tiosulfato de sodio pentahidratado p.a., - ,Gramos, - ,21 de Diciembre de 2011 12:31,570
3615,Td t,Envase por 0.5 ml. de contenido de td t (desoxinucleotidil transferasa - terminal) cod. a 3524 (dako)., - ,Envase, - ,21 de Diciembre de 2011 12:31,570
3616,Telurito de potasio x 25 gramos,Envase conteniendo 25 gramos de Telurito de potasio, - ,Gramos, - ,21 de Diciembre de 2011 12:31,570
3617,Telurito de sodio x gramos,Gramos de telurito de sodio (en envases de xx gramos de contenido)., - ,Gramos, - ,21 de Diciembre de 2011 12:31,570
3618,Testigo de fosfatidil glicerol x miligramos,Miligramos de testigo de fosfatidil glicerol., - ,Gramos, - ,21 de Diciembre de 2011 12:31,570
3619,Tetrabutilamonio hidrogenosulfato (vit.c) x 25 gr.,Gramos de tetrabutilamonio hidrogenosulfato (vit. c)., - ,Gramos, - ,21 de Diciembre de 2011 12:31,570
3620,Tetrahidrofurano (thf) x litro,Litros de tetrahidrofurano (thf) lc grado-uv cutoff 212nm, - ,Litros, - ,21 de Diciembre de 2011 12:31,570
3621,Tierras de diatomea p.a. x gramo,Gramos de tierras de diatomea p.a., - ,Gramos, - ,21 de Diciembre de 2011 12:31,570
3622,Tiocianato de amonio x gr,Gramos de tiocianato de amonio (en envases de xx gramos de contenido)., - ,Gramos, - ,21 de Diciembre de 2011 12:31,570
3623,Tionina x gramos,Gramos de tionina., - ,Gramos, - ,21 de Diciembre de 2011 12:31,570
3624,Xilosa x gramos,Gramos de xilosa (en envases de xx gramos de contenido)., - ,Gramos, - ,21 de Diciembre de 2011 12:37,570
3625,Tanino x gramos,Gramos de tanino (en envases de xx gramos de contenido)., - ,Gramos, - ,21 de Diciembre de 2011 12:31,570
3626,Papel 10 cm.para tdx,Papel de 10 cm. para equipo tdx de monitoreo de drogas ., - ,Rollo, - ,18 de Febrero de 2011 09:46,318
3627,Fenitoina/difenilhidantoina reactivo,"Reactivo para dosaje de fenitoina por metodo de polarizacion por fluorescencia. debe incluir accesorios (tubos y cubetas de reaccion), por 100 det. para ser usado en equipo tdx (abbott).", - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3628,Fenobarbital-control,Control para dosaje de fenobarbital por metodo de polarizacion por fluorescencia., - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3629,Fenobarbital-curva calib.,Curva de calibracion para dosaje de fenobarbital por metodo de polarizacion por fluorescencia., - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3630,Fenobarbital-reactivo,"Reactivo para dosaje de fenobarbital por metodo de polarizacion por fluorescencia. debe incluir accesorios (tubos y cubetas de reaccion), por 100 det. para ser usado en equipo tdx (abbott).", - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3631,Gentamicina-control,Control para dosaje de gentamicina por metodo de polarizacion por fluorescencia., - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3632,Gentamicina-curva calib.,Curva de calibracion para dosaje de gentamicina por metodo de polarizacion por fluorescencia., - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3633,Gentamicina-reactivo,"Reactivo para dosaje de gentamicina por metodo de polarizacion por fluorescencia. debe incluir accesorios (tubos y cubetas de reaccion), por 100 det. para ser usado en equipo tdx (abbott).", - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3634,MARIHUANA REACTIVO,MARIHUANA REACTIVO PARA TDX x 100 DETERMINACIONES, - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3635,Metotrexato reactivo,Metotrexato reactivo, - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3636,Xileno (xilol) p.a. i.c.s. merck x litro,Litros de xileno p.a.ics marca merck (en envases de 1 litro de contenido), - ,Mililitros, - ,21 de Diciembre de 2011 12:37,570
3637,"Metotrexato,curva de calibración","Metotrexato,curva de calibración", - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3638,Equipo x 13 runs COCAINA calibrador TDX,Equipo x 13 runs COCAINA calibrador TDX, - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3639,Teofilina-control,Control para dosaje de teofilina por metodo de polarizacion por fluorescencia., - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3640,Teofilina-curva calib.,Curva de calibracion para dosaje de teofilina por metodo de polarizacion por fluorescencia., - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3641,Teofilina-reactivo,"Reactivo para dosaje de teofilina por metodo de polarizacion por fluorescencia. debe incluir accesorios (tubos y cubetas de reaccion), por 100 det. para ser usado en equipo tdx (abbott).", - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3642,Vancomicina-control,Control para dosaje de vancomicina por metodo de polarizacion por fluorescencia., - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3643,Vancomicina-curva calib.,Curva de calibracion para dosaje de vancomicina por metodo de polarizacion por fluorescencia., - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3644,Vancomicina-reactivo,"Reactivo para dosaje de vancomicina por metodo de polarizacion por fluorescencia. debe incluir accesorios (tubos y cubetas de reaccion), por 100 det. para ser usado en equipo tdx (abbott).", - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3645,Proti U/LCR control.,Proti U/LCR control 2 niveles 2 x 3 ml., - ,Caja, - ,21 de Diciembre de 2011 12:50,619
3646,"4,4,5 hidroximetil - 2 - furancarbaldehido p.a.","4,4,5 hidroximetil - 2- furancarbaldehido p.a. x 5 grs.", - ,Gramos, - ,21 de Diciembre de 2011 12:50,619
3647,"Acido clorhídrico x 2,5 lts","Acido clorhídrico en envases de 2,5 litros.", - ,Envase, - ,21 de Diciembre de 2011 12:50,619
3648,Dimetilformamida x litro,Litros de dimetilformamida (en envases por 1 litro de contenido)., - ,Litros, - ,21 de Diciembre de 2011 12:19,570
3649,"Metotrexato,control para TDX.","Metotrexato,control para TDX.", - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3650,Benzodiazepina-control,Control para dosaje de benzodiazepina por metodo de polarizacion por fluorescencia., - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3651,Yodato de potasio,"Gramos de yodato de potasio,tipo sigma cat:p8269", - ,Gramos, - ,21 de Diciembre de 2011 12:37,570
3652,Zinc en polvo x 100 gr,Envase conteniendo 100 gramos de Zinc en polvo, - ,Gramos, - ,21 de Diciembre de 2011 12:37,570
3653,Zinc granulado x 50 grs,Envase conteniendo 50 gramos de zinc granulado, - ,Gramos, - ,21 de Diciembre de 2011 12:37,570
3654,Acido valproico-control,Control para dosaje de acido valproico por metodo de polarizacion por fluorescencia., - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3655,Acido valproico-curva calib,Curva de calibracion para dosaje de acido valproico por metodo de polarizacion por fluorescencia., - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3656,Acido valproico-reactivo,"Reactivo para dosaje de acido valproico por metodo de polarizacion por fluorescencia. debe incluir accesorios (tubos y cubetas de reaccion), por 100 det. para ser usado en equipo tdx (abbott).", - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3657,Amikacina-control,Control para dosaje de amikacina por metodo de polarizacion por fluorescencia., - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3658,Amikacina-curva calib.,Curva de calibracion para dosaje de amikacina por metodo de polarizacion por fluorescencia., - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3659,Amikacina-reactivo,"Reactivo para dosaje de amikacina por metodo de polarizacion por fluorescencia. debe incluir accesorios (tubos y cubetas de reaccion), por 100 det. para ser usado en equipo tdx (abbott).", - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3660,Barbituratos-control,Control para dosaje de barbituratos por metodo de polarizacion por fluorescencia., - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3661,Fenitoina/difenilhidantoina curva calib.,Curva de calibracion para dosaje de fenitoina por metodo de polarizacion por fluorescencia., - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3662,Barbituratos-reactivo,"Reactivo para dosaje de barbituratos por metodo de polarizacion por fluorescencia. debe incluir accesorios (tubos y cubetas de reaccion), por 100 det. para ser usado en equipo tdx (abbott).", - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3663,Fenitoina/difenilhidantoina control,Control para dosaje de fenitoina por metodo de polarizacion por fluorescencia., - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3664,Benzodiazepina-curva calib.,Curva de calibracion para dosaje de benzodiazepina por metodo de polarizacion por fluorescencia., - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3665,Benzodiazepina test rápido x inmunocromatografía,"Reactivo para dosaje de benzodiazepina por metodo de polarizacion por fluorescencia. debe incluir accesorios (tubos y cubetas de reaccion), por 100 det. para ser usado en equipo tdx (abbott).", - ,Equipo, - ,30 de Julio de 2012 11:23,318
3666,Buffer tampon equipo tdx x 4 l.,Envase por 4 litros de buffer tampon dilucion para equipo tdx de monitoreo de drogas-cod 9519, - ,Envase, - ,18 de Febrero de 2011 09:46,318
3667,Carbamazepina-control,Control para dosaje de carbamazepina por metodo de polarizacion por fluorescencia., - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3668,Carbamazepina-curva calib.,Curva de calibracion para dosaje de carbamazepina por metodo de polarizacion por fluorescencia., - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3669,Carbamazepina-reactivo,"Reactivo para dosaje de carbamazepina por metodo de polarizacion por fluorescencia. debe incluir accesorios (tubos y cubetas de reaccion), por 100 det. para ser usado en equipo tdx (abbott).", - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3670,Ciclosporina curva de calibracion,Curva de calibracion para ciclosporina por el metodo de polarizacion por fluorescencia., - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3671,Ciclosporina reactivo,"Reactivo para dosaje de ciclosporina por el metodo de polarizacion por fluorescencia. debe incluir accesorios (tubos y cubetas de reaccion ),por 100 determinaciones para ser usado en equipo tdx (abbott).", - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3672,Ciclosporina-control,Control para el dosaje de ciclosporina por el metodo de polarizacion por fluorescencia., - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3673,Adonitol x 10 gramos.,Adonitol en envases por 10 gramos., - ,Envase, - ,21 de Diciembre de 2011 12:50,619
3674,Barbituratos-curva calib.,Curva de calibracion para dosaje de barbituratos por metodo de polarizacion por fluorescencia., - ,Equipo, - ,18 de Febrero de 2011 09:46,318
3675,IgF x 100 IMMULITE,IgF x 100 IMMULITE, - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3676,Amilasa liq. biol colorim. 25/40 det tipo amilokit,Equipos para la determinacion cuantitativa de la actividad de la amilasa en liquidos biologicos por metodo amiloclastico-iodometrico por 25 a 40 determinaciones tipo amilokit., - ,Equipo, - ,18 de Febrero de 2011 09:46,321
3677,SOL. LAVADO,SOLUCION LAVADO X 2000 DET IMMULITE (CONSUMIBLE), - ,Envase, - ,18 de Febrero de 2011 09:46,320
3678,Set Portasueros Nros. 1-50. Immulite.,Set Portasueros Immulite Nros. 1-50 immulite., - ,Set, - ,18 de Febrero de 2011 09:46,320
3679,PSA X 100 DET,PSA X 100 DET POR QUIMIOLUMINISENCIA IMMULITE, - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3680,PSA LIBRE X 100 DET,PSA LIBRE X 100 DET QUIMIOLUMINISENCIA IMMULITE., - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3681,PSA 500 DETERMINACIONES IMMULITE.,EQUIPO PARA LA DETERMINACION PARA PSA POR 500 DETERMINACIONES QUIMIO-IMMULITE., - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3682,Peptido C x 100 Determinaciones.,Peptido C x 100 determinaciones por Quimioluminiscencia Immulite., - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3683,Peptido C por 100 Immulite.,Equipo para la determinacion de Peptido C por 100 determ. para equipo Immulite., - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3684,Paratohormona (PTH) x 100 Determinaciones.,Paratohormona (PTH) por 100 determinaciones por Quimioiluminiscencia Immulite., - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3685,Tapas copas de muestra IMMULITE,Tapas copas de muestra IMMULITE, - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3686,Insulina por 100 det. immulite,Equipo para la determinacion de Insulina para equipo Immulite por 100 det., - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3687,TSH 3ra. GEN. X 100 TB.,KIT PARA LA DETERMINACION DE TSH 3ra. GENERACION POR 100 TUBOS., - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3688,IGE X 100 DET,IGE X 100 DET POR QUIMIOLUMINISENCIA IMMULITE, - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3689,IgE POR 500 DETERMINACIONES IMMULITE,EQUIPO PARA LA DETERMINACION DE IgE POR 500 DETERMINACIONES POR QUIMIO IMMULITE., - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3690,HGH X 100 DET,HGH X 100 DET POR QUIMIOLUMINISENCIA IMMULITE, - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3691,FERRITINA x 500 tubos quimio IMMULITE,FERRITINA x 500 tubos quimio IMMULITE, - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3692,FERRITINA X 100 DET,FERRITINA X 100 DET. POR QUIMIOLUMINISENCIA IMMULITE, - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3693,Equipo sub unidad Beta (SHBG) por 100 det,Equipo sub unidad Beta (SHBG) por 100 det, - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3694,digoxina x 100 det. quimioluminiscencia,digoxina x 100 det, - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3695,DHEA SULFATO X 100 DET,DHEA SULFATO X 100 DET QUIMIOLUMINISENCIA IMMULITE, - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3696,CORTISOL X 100 DET,CORTISOL X 100 DET QUIMIOLUMINISENCIA IMMULITE, - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3697,COPA DE MUESTRA IMMULITE,COPA DE MUESTRA IMMULITE, - ,Envase, - ,18 de Febrero de 2011 09:46,320
3698,INSULINA X 100 DET,INSULINA X 10 DET POR QUIMIOLUMINISENCIA IMMULITE, - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3699,Dosaje en placa complemento C4 x 12 det,Placa para dosaje cuantitativo de complemento c4 por inmunodifusion radial por 12 deter., - ,Unidad, - ,18 de Febrero de 2011 09:46,322
3700,"Standar control para igg,iga,igm,c3 y c4","Standar control para igg,igm,igg,c3 y c4.", - ,Envase, - ,18 de Febrero de 2011 09:46,322
3701,EQUIPO PARA DET. DE IgG SUBCLASS POR IDR,EQUIPO PARA LA DET DE IgG POR IDR POR 56 DET, - ,Equipo, - ,18 de Febrero de 2011 09:46,322
3702,"Equipo medicion igg 1, igg 2, igg 3, igg 4 c/standares","Equipo combinado para la medicion de igg 1, igg 2, igg 3, igg 4 por inmunodifusion radial con testigo y tabla de referencia por 14 deter.", - ,Equipo, - ,18 de Febrero de 2011 09:46,322
3703,Dosaje Inmunoglobulina M baja concentracion x 12 det,"Placas para igm, baja concentracion, por idr por 12 determinaciones con testigo y tabla de referencia.", - ,Envase, - ,18 de Febrero de 2011 09:46,322
3704,Dosaje en placa Transferrina x 12 det.,Placas para dosaje cuantitativo de Transferrina por inmunodifusion radial por 12 determinaciones., - ,Unidad, - ,18 de Febrero de 2011 09:46,322
3705,Dosaje en placa Inmunoglobulina M/G/A por 5 det.c/u,"Placas combinadas para dosaje de inmunoglobulinas g, a y m por 5 det. cada una de ellas.", - ,Unidad, - ,18 de Febrero de 2011 09:46,322
3706,Dosaje en placa Inmunoglobulina M x 12 det,Placa para dosaje cuantitativo de inmunoglobulina m por inmunodifusion radial por 12 deter., - ,Unidad, - ,18 de Febrero de 2011 09:46,322
3707,Dosaje en placa Inmunoglobulina G x 12 det,Placa para dosaje cuantitativo de inmunoglobulina g por inmunodifusion radial por 12 deter., - ,Unidad, - ,18 de Febrero de 2011 09:46,322
3708,Dosaje en placa Inmunoglobulina A x 12 det,Placa para dosaje cuantitativo de inmunoglobulina a por inmunodifusion radial por 12 deter., - ,Unidad, - ,18 de Febrero de 2011 09:46,322
3709,SUSTRATO X 1000 DET,SUSTRATO X 1000 DET (CONSUMIBLE), - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3710,Dosaje en placa Haptoglobulina x 12 det.,Placas para dosaje de Haptoglobulina por inmunodifusion radial por 12 determinaciones., - ,Unidad, - ,18 de Febrero de 2011 09:46,322
3711,CA 19-9 x 100 tubos quimio. IMMULITE,CA 19-9 x 100 tubos quimio. IMMULITE, - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3712,Dosaje en placa complemento C3 x 12 det,Placa para dosaje cuantitativo de complemento c3 por inmunodifusion radial por 12 deter., - ,Unidad, - ,18 de Febrero de 2011 09:46,322
3713,Dosaje en placa alfa-2 Macroglobulina x 12 det.,Placa para dosaje de alfa-2 Macroglobulina por 12 determinaciones., - ,Unidad, - ,18 de Febrero de 2011 09:46,322
3714,Dosaje en placa alfa-1 Antitripsina x 12 det.,Placas para dosaje de alfa-1 Antitripsina por 12 determinaciones., - ,Unidad, - ,18 de Febrero de 2011 09:46,322
3715,Dosaje en placa Albumina x 12 determinaciones.,Placas para dosaje de albumina por Inmunodifusion Radial para 12 determinaciones., - ,Unidad, - ,18 de Febrero de 2011 09:46,322
3716,Cadena liviana lambda raton antihumano x 1 ml cod m-614,"Cadena liviana lambda raton antihumano para uso en corte con parafina, clon: n 10/2, isotipo: ig1 por 1 ml codigo m-614 tipo dako.", - ,Envase, - ,18 de Febrero de 2011 09:46,322
3717,Cadena liviana kappa raton antihumano x 1 ml cod m-827,"Cadena liviana kappa raton antihumano para uso en cortes con parafina. clon: r 10-21-f3, isotipo:igg 2a. por 1 ml codigo m 827 tipo dako.", - ,Envase, - ,18 de Febrero de 2011 09:46,322
3718,Dosaje en placa Hemopexina x 12 det.,Placas para dosaje de Hemopexina por inmunodifusion radial por 12 determinaciones., - ,Envase, - ,15 de Marzo de 2011 06:27,322
3719,Dosaje en placa Ceruloplasmina x 12 det.,Placa para dosaje de Ceruloplasmina por 12 determinaciones., - ,Envase, - ,15 de Marzo de 2011 06:27,322
3720,Vitamina B-12 por 100 determ. Immulite.,Equipo para la determ. de Vitamina B-12 por 100 determ. Immulite., - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3721,TSH EIA Quimioluminiscencia x 500 det.,"Equipo x 500 determinaciones TSA EIA Quimioluminiscencia, separación por centrifugación.", - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3722,Dosaje en placa Inmunoglobulina A baja concentr. x 12 det,Placa para dosaje de inmunoglobulina a de baja concentracion por inmunodifusion radial por 12 det., - ,Unidad, - ,18 de Febrero de 2011 09:46,322
3723,Resina Desmineralizadora hitachi 911 x 25 kg cod 488096.,Resina para desmineralizar el equipo hitachi 911 por 25 kg.(cod.488096), - ,Bolsa, - ,18 de Febrero de 2011 09:46,324
3724,Teflon Jeringa Muestra hitachi 911.,Teflon jeringa muestra para hitachi 911., - ,Unidad, - ,18 de Febrero de 2011 09:46,324
3725,Tapones, - , - ,Envase, - ,18 de Febrero de 2011 09:46,324
3726,Suero Control Normal Proteinas Precinorm 3 x 1 ml.,"Caja por 3 viales de sueros control normal homogeinizados y liofilizados, para proteinas, iones, sustratos, hormonas, inmunoglobulinas, etc. por 1ml. precinorm universal.", - ,Caja, - ,18 de Febrero de 2011 09:46,324
3727,Suero Control Anormal Proteinas Precipath 3 x 1 ml.,"Caja por 3 viales de sueros control anormal homogeinizado y liofilizados, para proteinas, iones, sustratos, hormonas, inmunoglobulinas, etc. por 1 ml. precipath universal.", - ,Caja, - ,18 de Febrero de 2011 09:46,324
3728,Solucion SMS hitachi 911 cod. 488088.,Solucion SMS para hitachi 911 (cod.488 088)., - ,Envase, - ,18 de Febrero de 2011 09:46,324
3729,Solucion Salina de ClNa 10 x 100 ml.Hitachi,Solucion Salina de ClNa 10 x 100 ml.Hitachi, - ,Caja, - ,18 de Febrero de 2011 09:46,324
3730,Solución Cloruro de Sodio hitachi 911 cod. 488086.,Solucion de cloruro de sodio para equipo hitachi 911 (cod. 488086), - ,Envase, - ,18 de Febrero de 2011 09:46,324
3731,Sippr Tubes set 1 silicona para Hitachi.,Sippr Tubes set 1 silicona para Hitachi., - ,Envase, - ,18 de Febrero de 2011 09:46,324
3732,Sipper tube set 1para hitachi 911,Sipper tube set 1 para hitachi 911, - ,Envase, - ,18 de Febrero de 2011 09:46,324
3733,Control antitiroideo,Control antitiroideo, - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3734,Seal Pieces 5.5 para Hitachi 911.,Seal Pieces 5.5 para Hitachi 911., - ,Envase, - ,18 de Febrero de 2011 09:46,324
3735,Tina Quant Albumina hitachi 911.,Tina quant albumina para autoanalizador hitachi 911, - ,Equipo, - ,18 de Febrero de 2011 09:46,324
3736,Proteinas Totales hitachi 911 cod. 100296.,Kit de reactivo sistema hitachi modelo 911 para proteinas totales (cod.100296), - ,Equipo, - ,18 de Febrero de 2011 09:46,324
3737,Pipeta de reactivo hitachi 911.,Pipeta de reactivo cod.707-0311 para autoanalizador hitachi 911., - ,Unidad, - ,18 de Febrero de 2011 09:46,324
3738,Pipeta de muestreo hitachi 911.,Pipeta de muestreo cod. 707-0310 para autoanalizador hitachi 911., - ,Unidad, - ,18 de Febrero de 2011 09:46,324
3739,P5-Cartucho de Polipropileno Puro de 5 u.long.10'',P5-cartucho de polipropileno puro de 5 u.longitud 10''., - ,Unidad, - ,18 de Febrero de 2011 09:46,324
3740,Multiclean - hitachi 911,"Multiclean, para ser usado en equipo hitachi 911.", - ,Unidad, - ,18 de Febrero de 2011 09:46,324
3741,Microcubiletes hitachi 911.,Microcubiletes cod. 707-0523 para autoanalizador hitachi 911., - ,Unidad, - ,10 de Agosto de 2012 11:06,324
3742,Microalbuminuria Hitachi 911 cod. 100009.,Kit para hitachi 911 para la determinacion de microalbuminuria (cod.100009)., - ,Equipo, - ,18 de Febrero de 2011 09:46,324
3743,Magnesio Hitachi 911 código 100282.,Equipos de magnesio para ser procesados en el autoanalizador hitachi 911.cod 100 282, - ,Equipo, - ,18 de Febrero de 2011 09:46,324
3744,Lisante para Hemoglobina Glicosilada para hitachi 911.,Lisante para hemoglobina glicosilada para ser utilizado en equipo hitachi 911., - ,Envase, - ,18 de Febrero de 2011 09:46,324
3745,LDH Optimizada hitachi 911 cod. 190103.,Kit de reactivo sistema hitachi modelo 911 para LDH-Optimizada (código 190103)., - ,Equipo, - ,18 de Febrero de 2011 09:46,324
3746,Set de Botellas - hitachi 911.,Set de botellas para ser utilizado en autoanalizador de quimica hitachi 911., - ,Set, - ,18 de Febrero de 2011 09:46,324
3747,U/CFS Proteina Cod.1877801 Hitachi 911.,U/CFS PROTEIN Dosaje de proteinas en líquidos biológicos (LCR) Cod. 1877801 para autoanalizador Hitachi 911., - ,Equipo, - ,18 de Febrero de 2011 09:46,324
3748,Antisuero monoespecifico iga x 2 ml,Antisuero monoespecifico iga x 2 ml., - ,Envase, - ,18 de Febrero de 2011 09:46,325
3749,CA- 15-3 X 100 DET,CA 15-3 X 100 DET QUIMIOLUMINISENCIA IMMULITE, - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3750,CA- 125 X 100 DET,CA-125 X 100 DET QUIMIOLUMINISENCIA IMMULITE, - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3751,Beta-2 Microglobulina x 100 det. Immulite,Equipo para la determinacion de Beta-2 Microglobulina por 100 determ. parar equipo Immulite., - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3752,ANTICUERPO TSH (TRAb),KIT RECEPTOR ANTICUERPOS TSH (TRAb), - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3753,ANTI TPO X 500 DETERMINACIONES.,EQUIPO Ab ANTI-TPO POR 500 DTERMINACIONES QUIMIO IMMULITE., - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3754,ANTI TPO X 100 DET,ANTI TPO POR 100 DET QUIMIOLUMINISENCIA IMMULITE, - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3755,ANTI- TG X 100 DET,ANTI- TG X 100 DET QUIMIOLUMINISENCIA IMMULITE, - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3756,ANDROSTENEDIONA X 100 DET,ANDROSTENEDIONA X 100 DET. POR QUIMIOLUMINISENCIA IMMULITE, - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3757,Acido Folico por 100 det. para equipo Immulite.,Equipo para la determinacion de Acido Folico por 100 det. para equipo Immulite., - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3758,Teflon Jeringa Reactivo hitachi 911.,Teflon jeringa reactivo para ser usado en el equipo hitachi 911., - ,Unidad, - ,18 de Febrero de 2011 09:46,324
3759,Urea Cinética hitachi 911 cod. 100253.,"Kit de reactivo para sistema hitachi modelo 911, para urea cinetica (cod. 100253)", - ,Equipo, - ,18 de Febrero de 2011 09:46,324
3760,Teflon Secador Lavador hitachi 911.,Teflon secador lavador cod. 736-1880 para autoanalizador hitachi 911., - ,Unidad, - ,18 de Febrero de 2011 09:46,324
3761,Trigliceridos hitachi 911 cod. 100255.,Kit de reactivo para sistema hitachi mod.911 para trigliceridos (cod. 100255)., - ,Equipo, - ,18 de Febrero de 2011 09:46,324
3762,Transferrina hitachi 911 cod 101015.,"Kit de reactivo sistema hitachi modelo 911 para transferrina, (6 x 20 ml.) cod.101015", - ,Equipo, - ,18 de Febrero de 2011 09:46,324
3763,Tina Quant PCR. 101005 Hitachi 911.,Tina Quant PCR 101005 para autoanalizador de quimica hitachi 911., - ,Equipo, - ,18 de Febrero de 2011 09:46,324
3764,Tina Quant IgM x 316 determinaciones hitachi 911.,Tina Quant IgM x 316 det. para autoanalizador hitach 911., - ,Equipo, - ,18 de Febrero de 2011 09:46,324
3765,Tina Quant IgG x 288 determinaciones hitachi 911.,Tina Quant IgG x 288 det. para autoanalizador hitach 911., - ,Equipo, - ,18 de Febrero de 2011 09:46,324
3766,Tina Quant IgE x 316 determinaciones hitachi 911.,Tina Quant IgE por 316 determinaciones., - ,Equipo, - ,18 de Febrero de 2011 09:46,324
3767,Tina Quant IgA x 316 determinaciones hitachi 911.,Tina Quant IgA x 316 det. para autoanalizador hitach 911., - ,Equipo, - ,18 de Febrero de 2011 09:46,324
